PLT_CN,FPAG,STANDPLOT_CN
174763924020004,CHS1,174763924020004_2
174763924020004,CHS1,174763924020004_3
174763924020004,CHS1,174763924020004_4
174763929020004,CHS1,174763929020004_1
174763929020004,CHS1,174763929020004_2
174763929020004,CHS1,174763929020004_3
174763929020004,CHS1,174763929020004_4
174763954020004,CES3,174763954020004_1
174763954020004,CES3,174763954020004_2
174763954020004,CES3,174763954020004_3
174763954020004,CES3,174763954020004_4
174763970020004,CFS2,174763970020004_1
174763970020004,CFS2,174763970020004_2
174763970020004,CFS2,174763970020004_3
174763970020004,CFS2,174763970020004_4
174763988020004,CES4,174763988020004_1
174763988020004,CES4,174763988020004_2
174763988020004,CES4,174763988020004_3
174763988020004,CES4,174763988020004_4
174763994020004,CHF1,174763994020004_1
174763994020004,CHF1,174763994020004_2
174763994020004,CHF1,174763994020004_3
174763994020004,CHF1,174763994020004_4
174764012020004,CHS5,174764012020004_1
174764012020004,CHS5,174764012020004_2
174764012020004,CHS5,174764012020004_3
174764012020004,CHS5,174764012020004_4
174764040020004,CFS2,174764040020004_1
174764040020004,CFS2,174764040020004_2
174764040020004,CFS2,174764040020004_3
174764040020004,CFS2,174764040020004_4
174764046020004,CFS2,174764046020004_1
174764046020004,CFS2,174764046020004_2
174764046020004,CFS2,174764046020004_3
174764046020004,CFS2,174764046020004_4
174764064020004,CFS2,174764064020004_1
174764064020004,CFS2,174764064020004_2
174764064020004,CFS2,174764064020004_3
174764064020004,CFS2,174764064020004_4
174764066020004,CFS2,174764066020004_1
174764066020004,CFS2,174764066020004_2
174764066020004,CFS2,174764066020004_3
174764066020004,CFS2,174764066020004_4
193208973020004,CHS1,193208973020004_1
193208973020004,CHS1,193208973020004_2
193208973020004,CHS1,193208973020004_3
193208973020004,CHS1,193208973020004_4
193209046020004,CHS1,193209046020004_1
193209046020004,CHS1,193209046020004_2
193209046020004,CHS1,193209046020004_3
193209046020004,CHS1,193209046020004_4
193209048020004,CFS2,193209048020004_2
193209048020004,CFS2,193209048020004_3
193209048020004,CFS2,193209048020004_4
193209048020004,CFS2,193209048020004_1
193209064020004,CWS3,193209064020004_1
193209064020004,CWS3,193209064020004_2
193209064020004,CWS3,193209064020004_3
193209064020004,CWS3,193209064020004_4
193209083020004,CFS2,193209083020004_1
193209083020004,CFS2,193209083020004_2
193209083020004,CFS2,193209083020004_3
193209083020004,CFS2,193209083020004_4
193209107020004,CWS3,193209107020004_1
193209107020004,CWS3,193209107020004_2
193209107020004,CWS3,193209107020004_3
193209107020004,CWS3,193209107020004_4
193209108020004,CES2,193209108020004_1
193209108020004,CES2,193209108020004_2
193209108020004,CES2,193209108020004_3
193209108020004,CES2,193209108020004_4
193209119020004,CFS5,193209119020004_1
193209119020004,CFS5,193209119020004_2
193209119020004,CFS5,193209119020004_3
193209119020004,CFS5,193209119020004_4
193209139020004,CFS3,193209139020004_1
193209139020004,CFS3,193209139020004_2
193209139020004,CFS3,193209139020004_3
193209139020004,CFS3,193209139020004_4
193209140020004,CFS2,193209140020004_1
193209140020004,CFS2,193209140020004_2
193209140020004,CFS2,193209140020004_3
193209140020004,CFS2,193209140020004_4
193209141020004,CFS3,193209141020004_1
193209141020004,CFS3,193209141020004_2
193209141020004,CFS3,193209141020004_3
193209141020004,CFS3,193209141020004_4
193209156020004,CFS2,193209156020004_1
193209156020004,CFS2,193209156020004_2
193209156020004,CFS2,193209156020004_3
193209156020004,CFS2,193209156020004_4
193209169020004,CFF4,193209169020004_1
193209169020004,CFF4,193209169020004_2
193209169020004,CFF4,193209169020004_3
193209169020004,CFF4,193209169020004_4
193209185020004,CDS6,193209185020004_1
193209185020004,CDS6,193209185020004_2
193209185020004,CDS6,193209185020004_3
193209185020004,CDS6,193209185020004_4
193209186020004,CDG1,193209186020004_1
193209186020004,CDG1,193209186020004_2
193209186020004,CDG1,193209186020004_3
193209186020004,CDG1,193209186020004_4
193209197020004,CFS2,193209197020004_1
193209197020004,CFS2,193209197020004_2
193209197020004,CFS2,193209197020004_3
193209197020004,CFS2,193209197020004_4
193209212020004,CDG1,193209212020004_1
193209212020004,CDG1,193209212020004_2
193209212020004,CDG1,193209212020004_3
193209212020004,CDG1,193209212020004_4
193209224020004,CFS2,193209224020004_1
193209224020004,CFS2,193209224020004_2
193209224020004,CFS2,193209224020004_3
193209224020004,CFS2,193209224020004_4
193209225020004,CFS2,193209225020004_1
193209225020004,CFS2,193209225020004_2
193209225020004,CFS2,193209225020004_3
193209225020004,CFS2,193209225020004_4
193209269020004,CFS1,193209269020004_1
193209269020004,CFS1,193209269020004_2
193209269020004,CFS1,193209269020004_3
193209269020004,CFS1,193209269020004_4
216958215020004,CPS5,216958215020004_1
216958215020004,CPS5,216958215020004_2
216958215020004,CPS5,216958215020004_3
216958215020004,CPS5,216958215020004_4
216958259020004,CDS7,216958259020004_1
216958259020004,CDS7,216958259020004_2
216958259020004,CDS7,216958259020004_3
216958259020004,CDS7,216958259020004_4
216958325020004,CPS2,216958325020004_1
216958325020004,CPS2,216958325020004_2
216958325020004,CPS2,216958325020004_3
216958325020004,CPS2,216958325020004_4
216958342020004,CDS6,216958342020004_1
216958342020004,CDS6,216958342020004_2
216958342020004,CDS6,216958342020004_3
216958342020004,CDS6,216958342020004_4
216958353020004,CDG1,216958353020004_1
216958353020004,CDG1,216958353020004_2
216958353020004,CDG1,216958353020004_3
216958353020004,CDG1,216958353020004_4
216958498020004,CDS6,216958498020004_1
216958498020004,CDS6,216958498020004_2
216958498020004,CDS6,216958498020004_3
216958498020004,CDS6,216958498020004_4
216958553020004,CDS6,216958553020004_1
216958553020004,CDS6,216958553020004_2
216958553020004,CDS6,216958553020004_3
216958553020004,CDS6,216958553020004_4
216958639020004,CDS6,216958639020004_1
216958639020004,CDS6,216958639020004_2
216958639020004,CDS6,216958639020004_3
216958639020004,CDS6,216958639020004_4
216958667020004,CWG1,216958667020004_1
216958667020004,CWG1,216958667020004_2
216958667020004,CWG1,216958667020004_3
216958667020004,CWG1,216958667020004_4
216958668020004,CDG1,216958668020004_1
216958668020004,CDG1,216958668020004_2
216958668020004,CDG1,216958668020004_3
216958668020004,CDG1,216958668020004_4
216958669020004,CWS5,216958669020004_1
216958669020004,CWS5,216958669020004_2
216958669020004,CWS5,216958669020004_3
216958669020004,CWS5,216958669020004_4
216958671020004,CHF1,216958671020004_1
216958671020004,CHF1,216958671020004_2
216958671020004,CHF1,216958671020004_3
216958671020004,CHF1,216958671020004_4
216958685020004,CHS1,216958685020004_1
216958685020004,CHS1,216958685020004_2
216958685020004,CHS1,216958685020004_3
216958685020004,CHS1,216958685020004_4
216958704020004,CDS6,216958704020004_1
216958704020004,CDS6,216958704020004_2
216958704020004,CDS6,216958704020004_3
216958704020004,CDS6,216958704020004_4
216958721020004,CFS6,216958721020004_1
216958721020004,CFS6,216958721020004_2
216958721020004,CFS6,216958721020004_3
216958721020004,CFS6,216958721020004_4
216958726020004,CWS2,216958726020004_1
216958726020004,CWS2,216958726020004_2
216958726020004,CWS2,216958726020004_3
216958726020004,CWS2,216958726020004_4
216958737020004,CHS1,216958737020004_1
216958737020004,CHS1,216958737020004_2
216958737020004,CHS1,216958737020004_3
216958737020004,CHS1,216958737020004_4
216958743020004,CDS6,216958743020004_1
216958743020004,CDS6,216958743020004_2
216958743020004,CDS6,216958743020004_3
216958743020004,CDS6,216958743020004_4
216958776020004,CFS3,216958776020004_1
216958776020004,CFS3,216958776020004_2
216958776020004,CFS3,216958776020004_3
216958776020004,CFS3,216958776020004_4
216958778020004,CHF1,216958778020004_1
216958778020004,CHF1,216958778020004_2
216958778020004,CHF1,216958778020004_3
216958778020004,CHF1,216958778020004_4
216958779020004,chs5,216958779020004_1
216958779020004,chs5,216958779020004_2
216958779020004,chs5,216958779020004_3
216958779020004,chs5,216958779020004_4
216958791020004,CES2,216958791020004_1
216958791020004,CES2,216958791020004_2
216958791020004,CES2,216958791020004_3
216958791020004,CES2,216958791020004_4
216958820020004,CWG1,216958820020004_1
216958820020004,CWG1,216958820020004_2
216958820020004,CWG1,216958820020004_3
216958820020004,CWG1,216958820020004_4
216958850020004,CHS1,216958850020004_4
216958850020004,CHS1,216958850020004_1
216958850020004,CHS1,216958850020004_2
216958850020004,CHS1,216958850020004_3
216958927020004,CHS1,216958927020004_1
216958927020004,CHS1,216958927020004_2
216958927020004,CHS1,216958927020004_3
216958927020004,CHS1,216958927020004_4
216959029020004,CHS1,216959029020004_1
216959029020004,CHS1,216959029020004_2
216959029020004,CHS1,216959029020004_3
216959029020004,CHS1,216959029020004_4
216959256020004,CPG2,216959256020004_1
216959256020004,CPG2,216959256020004_2
216959256020004,CPG2,216959256020004_3
216959256020004,CPG2,216959256020004_4
216959257020004,CWG1,216959257020004_1
216959257020004,CWG1,216959257020004_2
216959257020004,CWG1,216959257020004_3
216959257020004,CWG1,216959257020004_4
216959268020004,CHS1,216959268020004_1
216959268020004,CHS1,216959268020004_2
216959268020004,CHS1,216959268020004_3
216959268020004,CHS1,216959268020004_4
216959331020004,CHS1,216959331020004_1
216959331020004,CHS1,216959331020004_2
216959331020004,CHS1,216959331020004_3
216959331020004,CHS1,216959331020004_4
216959362020004,CWG1,216959362020004_1
216959362020004,CWG1,216959362020004_2
216959362020004,CWG1,216959362020004_3
216959362020004,CWG1,216959362020004_4
216959429020004,CMS1,216959429020004_1
216959429020004,CMS1,216959429020004_2
216959429020004,CMS1,216959429020004_3
216959429020004,CMS1,216959429020004_4
216959503020004,CWS5,216959503020004_1
216959503020004,CWS5,216959503020004_2
216959503020004,CWS5,216959503020004_3
216959503020004,CWS5,216959503020004_4
216959504020004,CEF4,216959504020004_1
216959504020004,CEF4,216959504020004_2
216959504020004,CEF4,216959504020004_3
216959504020004,CEF4,216959504020004_4
216959616020004,CHS2,216959616020004_1
216959616020004,CHS2,216959616020004_2
216959616020004,CHS2,216959616020004_3
216959616020004,CHS2,216959616020004_4
216959617020004,CMS3,216959617020004_1
216959617020004,CMS3,216959617020004_2
216959617020004,CMS3,216959617020004_3
216959617020004,CMS3,216959617020004_4
216959644020004,CEF3,216959644020004_1
216959644020004,CEF3,216959644020004_2
216959644020004,CEF3,216959644020004_3
216959644020004,CEF3,216959644020004_4
216959677020004,CAG3,216959677020004_1
216959677020004,CAG3,216959677020004_2
216959677020004,CAG3,216959677020004_3
216959677020004,CAG3,216959677020004_4
216959704020004,CDS2,216959704020004_1
216959704020004,CDS2,216959704020004_2
216959704020004,CDS2,216959704020004_3
216959704020004,CDS2,216959704020004_4
216959727020004,CDG1,216959727020004_1
216959727020004,CDG1,216959727020004_2
216959727020004,CDG1,216959727020004_3
216959727020004,CDG1,216959727020004_4
216959763020004,CMS2,216959763020004_1
216959763020004,CMS2,216959763020004_2
216959763020004,CMS2,216959763020004_3
216959763020004,CMS2,216959763020004_4
216959861020004,CDS6,216959861020004_1
216959861020004,CDS6,216959861020004_2
216959861020004,CDS6,216959861020004_3
216959861020004,CDS6,216959861020004_4
216959864020004,CHS1,216959864020004_1
216959864020004,CHS1,216959864020004_2
216959864020004,CHS1,216959864020004_3
216959864020004,CHS1,216959864020004_4
216960048020004,CFS1,216960048020004_1
216960048020004,CFS1,216960048020004_2
216960048020004,CFS1,216960048020004_3
216960048020004,CFS1,216960048020004_4
216960172020004,CES2,216960172020004_1
216960172020004,CES2,216960172020004_2
216960172020004,CES2,216960172020004_3
216960172020004,CES2,216960172020004_4
216960202020004,CFS2,216960202020004_1
216960202020004,CFS2,216960202020004_2
216960202020004,CFS2,216960202020004_3
216960202020004,CFS2,216960202020004_4
216960203020004,CFS1,216960203020004_1
216960203020004,CFS1,216960203020004_2
216960203020004,CFS1,216960203020004_3
216960203020004,CFS1,216960203020004_4
216960204020004,CHS1,216960204020004_1
216960204020004,CHS1,216960204020004_2
216960204020004,CHS1,216960204020004_3
216960204020004,CHS1,216960204020004_4
216960216020004,CFF2,216960216020004_1
216960216020004,CFF2,216960216020004_2
216960216020004,CFF2,216960216020004_3
216960216020004,CFF2,216960216020004_4
216960252020004,CES4,216960252020004_1
216960252020004,CES4,216960252020004_2
216960252020004,CES4,216960252020004_3
216960252020004,CES4,216960252020004_4
216960325020004,CHF1,216960325020004_1
216960325020004,CHF1,216960325020004_2
216960325020004,CHF1,216960325020004_3
216960325020004,CHF1,216960325020004_4
216960337020004,CHF1,216960337020004_1
216960337020004,CHF1,216960337020004_2
216960337020004,CHF1,216960337020004_3
216960337020004,CHF1,216960337020004_4
216960349020004,CFS5,216960349020004_1
216960349020004,CFS5,216960349020004_2
216960349020004,CFS5,216960349020004_3
216960349020004,CFS5,216960349020004_4
216960360020004,CDS6,216960360020004_1
216960360020004,CDS6,216960360020004_2
216960360020004,CDS6,216960360020004_3
216960360020004,CDS6,216960360020004_4
216960407020004,CFS2,216960407020004_1
216960407020004,CFS2,216960407020004_2
216960407020004,CFS2,216960407020004_3
216960407020004,CFS2,216960407020004_4
216960487020004,CFS2,216960487020004_1
216960487020004,CFS2,216960487020004_2
216960487020004,CFS2,216960487020004_3
216960487020004,CFS2,216960487020004_4
216960523020004,CFF4,216960523020004_1
216960523020004,CFF4,216960523020004_2
216960523020004,CFF4,216960523020004_3
216960523020004,CFF4,216960523020004_4
216960525020004,CES4,216960525020004_1
216960525020004,CES4,216960525020004_2
216960525020004,CES4,216960525020004_3
216960525020004,CES4,216960525020004_4
216960526020004,CMS2,216960526020004_1
216960526020004,CMS2,216960526020004_2
216960526020004,CMS2,216960526020004_3
216960526020004,CMS2,216960526020004_4
216960535020004,CDS6,216960535020004_1
216960535020004,CDS6,216960535020004_2
216960535020004,CDS6,216960535020004_3
216960535020004,CDS6,216960535020004_4
216960538020004,CHS1,216960538020004_1
216960538020004,CHS1,216960538020004_2
216960538020004,CHS1,216960538020004_3
216960538020004,CHS1,216960538020004_4
216960539020004,CHF1,216960539020004_1
216960539020004,CHF1,216960539020004_2
216960539020004,CHF1,216960539020004_3
216960539020004,CHF1,216960539020004_4
216960543020004,CDS6,216960543020004_3
216960543020004,CDS6,216960543020004_4
216960543020004,CDS6,216960543020004_1
216960543020004,CDS6,216960543020004_2
216960544020004,CES4,216960544020004_1
216960544020004,CES4,216960544020004_2
216960544020004,CES4,216960544020004_3
216960544020004,CES4,216960544020004_4
216960642020004,CES3,216960642020004_1
216960642020004,CES3,216960642020004_2
216960642020004,CES3,216960642020004_3
216960642020004,CES3,216960642020004_4
216960644020004,CDG1,216960644020004_1
216960644020004,CDG1,216960644020004_2
216960644020004,CDG1,216960644020004_3
216960644020004,CDG1,216960644020004_4
216960724020004,CES2,216960724020004_1
216960724020004,CES2,216960724020004_2
216960724020004,CES2,216960724020004_3
216960724020004,CES2,216960724020004_4
216960731020004,CDG1,216960731020004_1
216960731020004,CDG1,216960731020004_2
216960731020004,CDG1,216960731020004_3
216960731020004,CDG1,216960731020004_4
216960754020004,CPG1,216960754020004_1
216960754020004,CPG1,216960754020004_2
216960754020004,CPG1,216960754020004_3
216960754020004,CPG1,216960754020004_4
216960762020004,CES1,216960762020004_1
216960762020004,CES1,216960762020004_2
216960762020004,CES1,216960762020004_3
216960762020004,CES1,216960762020004_4
216960778020004,CEF3,216960778020004_1
216960778020004,CEF3,216960778020004_2
216960778020004,CEF3,216960778020004_3
216960778020004,CEF3,216960778020004_4
216960797020004,CES3,216960797020004_1
216960797020004,CES3,216960797020004_2
216960797020004,CES3,216960797020004_3
216960797020004,CES3,216960797020004_4
216960884020004,CDS6,216960884020004_1
216960884020004,CDS6,216960884020004_2
216960884020004,CDS6,216960884020004_3
216960884020004,CDS6,216960884020004_4
216960900020004,CMS3,216960900020004_1
216960900020004,CMS3,216960900020004_2
216960900020004,CMS3,216960900020004_3
216960900020004,CMS3,216960900020004_4
216961121020004,CHM1,216961121020004_1
216961121020004,CHM1,216961121020004_2
216961121020004,CHM1,216961121020004_3
216961121020004,CHM1,216961121020004_4
216961155020004,CAS2,216961155020004_1
216961155020004,CAS2,216961155020004_2
216961155020004,CAS2,216961155020004_3
216961155020004,CAS2,216961155020004_4
216961287020004,CFS1,216961287020004_1
216961287020004,CFS1,216961287020004_2
216961287020004,CFS1,216961287020004_3
216961287020004,CFS1,216961287020004_4
216961339020004,CDS6,216961339020004_1
216961339020004,CDS6,216961339020004_2
216961339020004,CDS6,216961339020004_3
216961339020004,CDS6,216961339020004_4
216961414020004,CHS1,216961414020004_1
216961414020004,CHS1,216961414020004_2
216961414020004,CHS1,216961414020004_3
216961414020004,CHS1,216961414020004_4
216961421020004,CMF1,216961421020004_1
