CN,LAT,LON
22933150010497,47.86445,-119.908658
22933151010497,47.793233,-118.648709
22933152010497,47.76474,-118.089167
22933153010497,47.921224,-123.677214
22933154010497,47.93128,-123.156983
22933085010497,47.495615,-117.905026
22933086010497,47.446533,-117.714397
22933087010497,47.500016,-117.360797
22933088010497,47.636901,-122.718523
22933089010497,47.179628,-121.857631
22933091010497,47.607449,-120.930017
22933092010497,47.625561,-120.593267
22933093010497,47.588407,-119.325539
22933094010497,47.497036,-117.64139
22933095010497,47.519503,-117.552379
22933096010497,47.682672,-124.331669
22933097010497,47.674612,-124.182094
22933098010497,47.684436,-122.563122
22933099010497,47.675749,-122.368856
22933100010497,47.670905,-122.004408
22933102010497,47.668668,-120.220485
22933103010497,47.613674,-118.975655
22933104010497,47.599374,-118.444343
22933105010497,47.714516,-124.033101
22933106010497,47.719225,-123.814753
22933108010497,47.721181,-122.222819
22933109010497,47.722245,-121.645797
22933110010497,47.698368,-120.415824
22933111010497,47.678609,-119.87437
22933112010497,47.626679,-118.625231
22933113010497,47.614765,-118.082413
22933114010497,47.763251,-123.682287
22933115010497,47.744955,-121.844008
22933116010497,47.768097,-121.308052
22933117010497,47.72135,-120.521035
22933118010497,47.709903,-120.059643
22933119010497,47.699024,-119.524686
22933120010497,47.653197,-118.274261
9205045010901,46.39216,-124.121578
9205058010901,47.302548,-122.725537
9205071010901,48.752254,-123.032878
9205084010901,48.577596,-123.025685
22931284010497,48.637363,-117.681463
22931285010497,48.620684,-117.145286
22931286010497,48.787107,-120.948225
22931287010497,48.780017,-120.436494
22931288010497,48.749762,-119.166024
22931289010497,48.741853,-118.611969
22931290010497,48.671363,-117.31593
22931291010497,48.853396,-122.470612
22931292010497,48.85153,-121.915561
22931293010497,48.827605,-120.428111
22931294010497,48.814803,-120.054223
22931295010497,48.778356,-118.789493
22931296010497,48.75908,-118.266206
22931297010497,48.874994,-122.087165
22931298010497,48.899328,-121.695117
22932883010497,45.603191,-122.140787
22932884010497,45.670697,-122.68354
22932885010497,45.710738,-122.3497
22932886010497,45.680697,-121.148303
22932887010497,45.7184,-122.50798
22932888010497,45.748443,-122.410998
22932889010497,45.74718,-121.998665
22932890010497,45.701881,-120.791658
22932891010497,45.718795,-120.450816
22932892010497,45.751281,-122.183708
22932895010497,45.827379,-121.501288
22932896010497,45.781246,-121.289604
22932897010497,45.845208,-122.709467
22932898010497,45.837819,-121.128557
22932899010497,45.806007,-120.982986
22932900010497,45.833741,-120.670507
22932901010497,45.89269,-122.550241
22932902010497,45.851575,-122.344118
22932903010497,45.866024,-120.814242
22932904010497,45.835824,-120.30303
22932905010497,45.897473,-122.191995
22932906010497,45.896116,-122.042021
22932907010497,45.894829,-120.448904
22932908010497,45.882461,-119.956255
22932909010497,45.941355,-121.838491
22932910010497,45.930635,-121.351662
9205097010901,48.425108,-122.974635
9205110010901,48.623091,-123.217406
9205123010901,48.447445,-123.158599
9205136010901,48.613332,-122.651238
9205149010901,48.184994,-122.38977
9205162010901,48.030343,-122.338322
9205175010901,48.780348,-122.684479
9205188010901,48.976922,-122.918075
9205201010901,48.9098,-123.075364
9205214010901,48.80362,-122.877338
193208966020004,45.825544,-121.832059
193208969020004,47.550303,-123.98088
193208973020004,45.967295,-122.007292
9205032010901,46.533852,-123.976118
193208979020004,48.04377,-124.019308
193208980020004,48.031271,-121.455302
193208985020004,45.801355,-121.902115
193208986020004,47.768806,-122.999023
193208989020004,45.873608,-121.870959
193208998020004,47.60141,-123.832003
193209007020004,46.624656,-121.28916099999999
193209011020004,47.92104,-123.187063
193209014020004,48.549458,-121.373948
193209017020004,47.801032,-123.041031
193209020020004,47.40737,-123.689681
193209046020004,45.796971,-121.793756
193209047020004,46.365475000000004,-122.177672
193209048020004,46.363044,-121.897457
193209059020004,48.877781,-121.800455
193209060020004,47.791787,-121.571062
193209076020004,46.915533,-120.918786
193209078020004,45.993057,-121.935322
193209080020004,47.428998,-123.284153
193209081020004,47.450291,-123.872116
193209083020004,48.400159,-121.368291
193209086020004,46.510507,-121.601788
193209094020004,48.871296,-121.649147
193209098020004,46.457677,-121.681904
193209099020004,46.461598,-121.644368
193209117020004,46.58172,-121.934288
193209118020004,48.9702,-118.099925
193209122020004,47.478118,-123.432845
193209123020004,47.477073,-123.29392
193209125020004,47.685401,-121.389458
193209126020004,48.337335,-121.748367
193209129020004,45.921517,-121.945732
193209139020004,48.36257,-121.820219
193209140020004,48.358107,-121.674693
193209141020004,48.37818,-121.67101
193209154020004,47.990975,-124.285165
193209155020004,47.991403,-124.057567
193209156020004,48.231856,-121.486796
193209162020004,47.296896,-121.230101
193209169020004,48.38428,-121.922605
193209171020004,46.104461,-117.894284
193209183020004,47.455085,-123.404482
193209187020004,48.731276,-121.995274
193209188020004,46.10351,-117.827726
193209195020004,48.897989,-121.729101
193209197020004,48.480279,-121.891882
193209198020004,46.059316,-117.972914
193209200020004,47.431613,-123.576647
193209201020004,48.732316,-121.807157
193209206020004,48.652367,-121.731911
193209207020004,48.513799,-120.512475
193209209020004,46.008795,-117.941804
193209210020004,47.99975,-123.031775
193209214020004,47.581559,-123.214108
22932911010497,45.999219,-122.765599
22932912010497,45.981808,-121.485251
22932913010497,46.810174,-117.995756
22932914010497,46.95373,-123.457592
22932915010497,46.97998,-122.936049
22932917010497,46.915383,-121.163953
22932918010497,46.967894,-121.016104
22932919010497,46.902142,-119.933045
22932920010497,46.896499,-119.413255
22932921010497,46.835177,-118.173261
22932922010497,46.819253,-117.650449
22932923010497,46.984663,-123.086609
22932924010497,46.988104,-122.586794
22932925010497,46.978734,-121.379551
22932926010497,46.978433,-120.80181
22932927010497,46.920866,-119.585351
22932928010497,46.911614,-119.052061
22932929010497,46.853082,-117.82862
22932930010497,46.866797,-117.479469
22932931010497,46.844532,-117.297278
22932932010497,47.031293,-124.023301
22932933010497,47.015019,-122.764369
22932934010497,47.007958,-122.250557
22932935010497,46.984671,-121.027199
22932936010497,46.98792,-120.478913
22932937010497,46.936305,-119.233219
22932938010497,46.962416,-118.889309
22932939010497,46.934277,-118.719583
22932940010497,46.862341,-117.134337
22932941010497,47.031154,-123.654339
22932942010497,47.055156,-122.393443
22932944010497,47.024855,-120.674039
22932945010497,47.00959,-120.130447
22932946010497,46.98168,-118.540318
22932947010497,46.945214,-118.357601
22932948010497,47.07729,-123.892719
22932949010497,47.083077,-123.841516
22932950010497,47.074531,-123.294316
22932951010497,47.07553,-122.082496
22932953010497,47.038803,-120.308254
22932954010497,47.053985,-119.968836
22932955010497,47.02687,-119.774977
22932956010497,46.966591,-118.014913
22932957010497,47.114211,-122.97861
22932958010497,47.102583,-121.759133
22932959010497,47.119919,-121.380897
193209222020004,48.472768,-121.183427
193209224020004,48.651673,-121.441388
193209225020004,45.730866,-122.194688
193209232020004,45.993339,-122.009657
193209247020004,47.645518,-124.025873
193209248020004,48.81999,-118.446731
193209253020004,47.646542,-123.074525
193209265020004,47.998726,-123.107525
193209269020004,45.945611,-122.012196
216958096020004,47.731764,-121.277176
216958097020004,47.147112,-121.307167
216958102020004,47.142666,-121.19406
216958105020004,48.119237,-120.609573
216958110020004,47.731827,-120.776824
216958112020004,48.001442,-119.994198
216958116020004,47.488553,-121.034174
216958120020004,47.754496,-121.095897
216958125020004,47.14256,-121.229681
216958129020004,47.626926,-120.48252599999999
216958144020004,47.350514,-123.937091
216958149020004,48.404583,-121.561621
22827425010497,48.999297,-118.629441
22827426010497,48.10848,-120.244322
22827427010497,45.965479,-121.761915
22827432010497,45.870254,-121.969231
22827433010497,47.3009,-120.46008
22827435010497,46.415688,-122.011798
22827436010497,46.667376,-122.358847
22827438010497,48.638899,-118.98108
22827439010497,47.882763,-120.983126
22827441010497,48.939974,-117.363704
22827443010497,48.286237,-117.090671
22956033010497,46.33056,-119.188288
22956034010497,46.280146,-117.988702
22956035010497,46.438745,-122.855094
22956036010497,46.411538,-120.590265
22956037010497,46.275135,-117.109622
22956038010497,46.432955,-120.773836
22956039010497,46.428203,-120.24557
22956040010497,46.38176,-119.018076
22956041010497,46.367183,-118.502122
22956042010497,46.302846,-117.290602
22956043010497,46.324377,-117.089949
22956044010497,46.456165,-120.432989
22954335010497,45.718051,-121.697004
22954336010497,45.717382,-121.171543
22954337010497,45.782854,-122.736317
22954338010497,45.807955,-122.418067
22954339010497,45.803081,-122.188896
22954340010497,45.847451,-122.047455
22954341010497,45.827309,-121.864478
22954342010497,45.831215,-121.555197
22954343010497,45.831359,-121.361819
22954344010497,45.869618,-121.728383
22954345010497,45.88681,-121.220855
22954346010497,45.925729,-122.618986
22954347010497,45.880739,-121.360007
22954348010497,45.952403,-122.781139
22954349010497,45.951845,-122.273813
22954350010497,45.937029,-121.002322
22954351010497,45.934022,-120.5264
22954352010497,45.998729,-122.054843
22954353010497,45.997975,-121.899216
22954354010497,45.94682,-120.717834
22954355010497,46.002294,-122.115742
22954356010497,46.031446,-121.568377
22954357010497,45.994867,-120.384995
22954358010497,46.042285,-121.761338
22954359010497,46.034111,-121.232801
22954360010497,46.092281,-122.630168
22954361010497,46.06113,-120.889231
22954362010497,46.096519,-122.813003
22954363010497,46.119557,-122.292527
22954364010497,46.079533,-121.085231
22954365010497,46.087555,-120.807986
22954366010497,46.141969,-122.486261
22954367010497,46.145049,-121.969756
22954368010497,46.092472,-120.726615
22954370010497,46.025986,-117.653995
22954371010497,46.192365,-123.359713
22954372010497,46.188622,-121.75567
22954373010497,46.191095,-121.616771
22954374010497,46.197131,-122.986787
22954375010497,46.212658,-121.437802
22954376010497,46.198319,-121.248379
22954377010497,46.115273,-117.949928
22954378010497,46.112699,-117.445366
22954379010497,46.238595,-123.163461
22954380010497,46.269696,-122.848181
22954381010497,46.345293,-122.642799
22954383010497,46.27772,-124.049094
22954384010497,46.290693,-122.494116
22954385010497,46.298337,-122.328791
22954386010497,46.124499,-117.266303
22954387010497,46.340759,-123.886126
22954388010497,46.345398,-122.146729
22954443010497,46.734954,-123.296783
22954444010497,46.397482,-122.579696
22954445010497,46.70987,-121.522975
22954446010497,46.678446,-121.313541
22954447010497,46.696551,-120.985588
22954448010497,46.598637,-118.003785
22954449010497,46.737133,-122.929016
22954450010497,46.729791,-122.72356
22954451010497,46.722253,-121.181211
22954452010497,46.675637,-119.619835
22954453010497,46.786138,-122.582682
22954454010497,46.758728,-122.395431
22954455010497,46.787612,-122.05267
22954456010497,46.838388,-124.027124
22954457010497,46.780166,-123.806894
22954458010497,46.823901,-123.475999
22954459010497,46.812488,-122.253619
22954460010497,46.78851,-121.530952
22954461010497,46.843877,-123.664248
22954462010497,46.862981,-123.12673
22954464010497,46.818554,-121.539075
22954465010497,46.826766,-121.38663
22954466010497,46.874239,-122.794773
22954467010497,46.866114,-121.027168
22954468010497,46.908292,-122.464606
22954469010497,46.897487,-121.166389
22954470010497,46.988736,-123.950515
22954471010497,46.926379,-122.64479
22954472010497,46.957599,-122.10496500000001
22954473010497,46.929257,-120.871111
22956114010497,46.969112,-120.155399
22956115010497,46.964209,-119.618638
22956116010497,46.948643,-119.032852
22956117010497,46.923963,-118.04496
22956118010497,46.889497,-117.874429
22956119010497,47.035521,-122.809465
22956120010497,47.017372,-119.455152
22956121010497,46.981649,-119.278058
22956122010497,46.946463,-117.699781
22956123010497,46.907616,-117.520465
22956124010497,46.94252,-117.165657
22956125010497,47.047948,-120.689677
22956126010497,47.031825,-119.110139
22956127010497,47.006078,-118.931071
22956128010497,47.022089,-118.586134
22956129010497,46.955827,-117.349046
22956130010497,47.128382,-120.508989
22956131010497,47.074316,-120.355428
22956132010497,47.045284,-118.767747
22956133010497,47.034709,-118.228387
22956134010497,47.013372,-117.774205
22956135010497,47.110658,-120.151483
22956136010497,47.122479,-119.649828
22956137010497,47.071186,-118.41613
22956138010497,47.057932,-117.882857
22956139010497,47.146641,-119.824018
22956140010497,47.149062,-119.299496
22956141010497,47.084426,-118.056549
22956142010497,47.071903,-117.537985
22956143010497,47.16467,-118.953279
22956144010497,47.101889,-117.713068
22956145010497,47.084148,-117.190093
22956146010497,47.262535,-122.673355
22956147010497,47.195959,-119.132102
22956148010497,47.188396,-118.603456
8609048010901,48.123215,-122.571396
8609172010901,47.548579,-124.017698
8609367010901,47.525424,-123.830553
8609564010901,47.580428,-123.666379
8609679010901,47.628819,-123.301075
8609695010901,47.674006,-124.390173
8609835010901,47.670853,-124.248922
8609953010901,47.67897,-123.888681
8610065010901,47.718638,-124.101716
8610184010901,47.724648,-123.523255
8610288010901,47.751593,-123.718598
8610305010901,47.730321000000004,-123.318265
8610319010901,47.76006,-123.161909
8610439010901,47.770459,-123.369467
8610577010901,47.777971,-122.830697
8610591010901,47.821872,-124.259584
22954531010497,47.225574,-122.861025
22954533010497,47.225224,-121.238809
22954534010497,47.227906,-120.720386
22954535010497,47.071549,-123.373103
22954536010497,47.276656,-122.139196
22954538010497,47.235032,-120.902091
22954539010497,47.219275,-120.359674
22954540010497,47.274409,-124.109263
22954541010497,47.306017,-123.57783
22954542010497,47.288413,-122.336003
22954543010497,47.27956,-121.783628
22954544010497,47.279041,-121.635134
22954545010497,47.256084,-120.575064
22954546010497,47.327222,-123.765912
22954547010497,47.330033,-123.238965
22954548010497,47.348208,-121.444558
22954549010497,47.293252,-120.227674
22954550010497,47.351251,-123.542799
22954551010497,47.380256,-123.394072
22954552010497,47.373167,-122.863844
22954553010497,47.348867,-121.65473
22954554010497,47.361922,-121.112142
22954555010497,47.252723,-117.561999
22954556010497,47.383896,-123.542843
22954557010497,47.367588,-121.293913
22954558010497,47.380237,-120.748099
22954560010497,47.430085,-122.15241
22954561010497,47.406987,-120.931271
22954562010497,47.403932,-120.426737
22954563010497,47.343486,-118.629818
22954564010497,47.276564,-117.387309
22954565010497,47.467631,-124.154618
22954566010497,47.481602,-123.610056
22954567010497,47.46948,-122.365347
22954568010497,47.460766,-121.830111
22954570010497,47.426913,-120.591838
22954572010497,47.559317,-120.997969
22954573010497,47.562394,-120.920067
22954574010497,47.554539,-120.776648
22954575010497,47.450371,-117.435182
22954576010497,47.622478,-124.180305
22954577010497,47.596905,-124.013914
22954578010497,47.572038,-122.231558
22954579010497,47.745503,-122.608025
22956340010497,45.767487,-120.494177
22956341010497,46.123038,-120.356539
22956342010497,46.134795,-119.850212
22956343010497,46.110394,-117.099392
25093742010900,46.170973,-117.012647
25093758010900,46.334912,-117.414907
25093774010900,46.396016,-117.258481
25093790010900,45.89199,-119.75836
25093803010900,45.943897,-119.592081
25093816010900,45.947372,-119.518759
25093829010900,45.970219,-119.241936
25093842010900,46.055413,-119.772083
25093855010900,46.071831,-119.427673
25093868010900,46.103232,-119.608116
25093881010900,46.092869,-119.094005
25093894010900,46.128996,-119.260224
25093907010900,46.216927,-119.79558
25093920010900,46.235643,-119.460196
25093933010900,46.271575,-119.628855
25093946010900,46.286414,-119.287275
25093959010900,46.374412,-119.821765
25093972010900,46.429729,-119.655317
25093985010900,46.395448,-119.47904
25093998010900,46.45031,-119.300616
25094011010900,46.535534,-119.853227
25094024010900,46.559665,-119.496965
25094037010900,46.589621,-119.673524
25094050010900,46.714986,-119.52291
25094063010900,47.345958,-120.499758
25094326010900,47.31861,-120.298034
25094343010900,47.512115,-120.854824
25094489010900,47.470253,-120.370852
25094632010900,47.521874,-120.508372
25094648010900,47.611864,-121.069164
25094866010900,47.616155,-120.72678
25095250010900,47.594704,-120.419031
25095434010900,47.651153,-120.914587
25095614010900,47.649321,-120.356774
25095869010900,47.672722,-120.519343
25096090010900,47.716653,-120.22436
25096104010900,47.764996,-121.096265
25096348010900,47.800724,-120.920211
13011721010497,47.794073,-117.136986
13011896010497,47.947254,-117.499015
13011914010497,47.995073,-117.430872
13012140010497,48.040245,-117.348188
13012290010497,47.853473,-118.017533
13012518010497,47.896638,-117.721808
13012698010497,48.03197,-118.076207
13012881010497,48.052451,-118.235857
13013076010497,48.03728,-117.727566
13013299010497,48.073964,-117.884149
13013496010497,48.093089,-117.56839
13013511010497,48.138074,-117.580443
13013656010497,48.196061,-118.087864
13013839010497,48.190338,-117.722435
13013960010497,48.339407,-118.093731
13013990010497,48.364582,-117.747244
13014252010497,48.388831,-117.942791
13014268010497,48.436261,-117.579078
13014563010497,48.516886,-118.136131
13014760010497,48.530903,-117.790203
13014900010497,48.557182,-117.96855
13014915010497,48.580823,-117.569115
13015137010497,48.630784,-117.610821
13015400010497,48.685493,-117.800633
13015755010497,48.831405,-118.173496
13015919010497,48.83632,-117.808123
26379628010900,48.623296,-122.728677
26379645010900,47.863113,-122.393092
26379662010900,48.665845,-122.553302
26379679010900,48.957463,-122.971671
26379696010900,48.779938,-122.751477
26380308010900,48.104,-122.977588
26380325010900,48.285895,-123.189516
26380342010900,48.258224,-123.010217
26380359010900,48.23169,-123.360553
26380376010900,48.192928,-123.706724
26380393010900,48.22048,-123.894966
26380410010900,48.327346,-124.115553
26380427010900,48.343292,-124.297072
26380444010900,48.472324,-124.695938
26380461010900,48.087886,-124.780228
26380478010900,47.930523,-124.734658
26380495010900,48.191638,-122.44944
26380512010900,47.971666,-122.575883
26380529010900,48.306211,-122.832323
5931296010901,48.373481,-122.118752
5931423010901,48.402687,-121.190102
193209033020004,48.162578,-120.23642
193209113020004,47.900168,-120.943891
193209120020004,47.436699,-120.925714
193209121020004,47.434534,-120.755463
193209133020004,48.798338,-120.015899
193209153020004,48.333699,-117.092348
193209185020004,48.343434,-119.902787
193209229020004,48.131723,-120.279416
22398635010497,46.087121,-117.439936
22398636010497,47.83136,-120.839769
22398637010497,47.395802,-120.520034
22398638010497,47.795986,-120.300378
22398639010497,47.816343,-120.216838
22398640010497,47.403768,-120.75104
22398641010497,48.112755,-120.353743
22398642010497,47.847997,-120.442466
22398643010497,47.822411,-120.665307
22398644010497,48.056594,-120.203785
22398645010497,47.626096,-120.447064
22398646010497,47.897112,-120.872919
22398647010497,47.924669,-120.698442
22398648010497,47.601755,-120.880914
22398650010497,47.864836,-120.481547
22398651010497,47.654615,-120.672828
22398652010497,47.827528,-120.919685
22398653010497,47.937391,-119.999017
22398654010497,47.328752,-120.42359
22398655010497,47.774496,-120.549196
22398657010497,47.86816,-120.440943
22398658010497,47.640358,-120.372768
22398659010497,47.920891,-122.993206
13025974010497,48.635086,-118.877675
13026273010497,48.727623,-120.356717
13026585010497,48.663989,-119.062233
13026974010497,48.771645,-120.130638
13027182010497,48.719065,-119.979798
13027544010497,48.766804,-119.80633
13027896010497,48.836946,-120.720591
13028303010497,48.795069,-119.234536
13028577010497,48.796744,-118.909019
13028606010497,48.868534,-120.349898
13028844010497,48.838666,-119.073893
13029231010497,48.898984,-120.555316
22399201010497,48.203485,-120.241853
22399202010497,48.592552,-119.142991
22399203010497,48.888731,-119.8585
22399204010497,48.581336,-120.470312
22399205010497,48.505825,-120.549494
22399206010497,48.710001,-118.936879
22399207010497,48.159929,-120.085836
22399208010497,48.411747,-120.293006
22399209010497,48.640851,-119.874489
22399210010497,48.460178,-120.303155
22399211010497,48.664995,-119.803989
22399212010497,48.610671,-120.727205
22399213010497,48.296995,-119.975724
22399214010497,48.691393,-119.906265
22398660010497,48.086773,-124.214844
22398661010497,48.090695,-123.915343
22398662010497,47.92089,-123.078393
22398663010497,47.986943,-124.130176
22398664010497,47.963745,-124.103049
22398665010497,47.993393,-123.210881
22398666010497,48.009106,-124.173282
22398667010497,47.946651,-122.954638
22398668010497,46.200995,-117.715382
22398669010497,46.00881,-117.972651
22398670010497,46.22951,-117.777908
22398671010497,46.219918,-122.254156
22398672010497,48.563928,-118.397409
22398673010497,48.497682,-118.589943
22398674010497,48.707331,-118.826196
22398675010497,48.778327,-118.225337
22398676010497,48.703727,-118.235488
22398677010497,48.539665,-118.372194
22398678010497,48.535306,-118.84583
22398679010497,48.825063,-118.74456
22398680010497,48.742492,-118.416126
22398681010497,48.680866,-118.24434
22398682010497,48.71704,-118.304107
22398683010497,48.512099,-118.852749
22398684010497,48.488931,-118.327842
22398685010497,48.64593,-118.459875
22398686010497,48.926968,-118.257496
22398687010497,48.944266,-118.667273
22398688010497,46.190524,-117.568447
22398689010497,46.222996,-117.606303
22398690010497,47.447144,-123.801793
22398691010497,47.447002,-123.507428
22398692010497,47.423423,-123.79551
22398693010497,47.39975,-123.794101
22398694010497,47.649607,-123.03427
22398695010497,47.603612,-123.799911
22398696010497,47.727194,-122.921976
22398697010497,47.527977,-123.970559
22398698010497,47.747515,-122.99295
22398699010497,47.741765,-121.35932
22398700010497,47.290517,-121.439416
22398701010497,47.121197,-121.489776
22398702010497,47.692068,-121.356735
22398703010497,47.690532,-121.24431
22398704010497,47.047773,-121.019501
22398705010497,47.304465,-120.608419
22398706010497,46.989574,-121.022895
22398707010497,46.999427,-121.090291
22398708010497,47.091338,-120.904843
13063746010497,46.732601,-122.792587
13202675010497,47.327901,-123.832452
13203005010497,47.847414,-123.04423800000001
13203368010497,47.620811,-121.716201
13203816010497,47.715722,-121.430303
13204193010497,46.702989,-121.562067
13204531010497,47.180427,-123.447047
13204702010497,48.304512,-121.342097
13205079010497,48.458148,-121.922782
13205354010497,48.639811,-121.401417
13205680010497,46.293843,-122.031068
13205999010497,47.860677,-121.426401
13206224010497,47.831712,-121.239866
13206482010497,48.199053,-120.973854
13206721010497,48.65195,-121.621626
13206955010497,46.233853,-121.476381
13209264010497,46.737384,-123.736162
13209416010497,46.877674,-122.850549
13209625010497,48.890152,-120.94600199999999
13240240010497,46.320421,-122.223316
13411121010497,48.349453,-120.971123
13411348010497,47.377384,-123.1469
13751844010497,47.468034,-121.580122
15341025010497,46.874404,-121.602584
15341038010497,47.156993,-122.038456
15341053010497,47.285833,-122.424877
15341068010497,48.647046,-123.239952
15341083010497,48.383987,-122.996177
15341098010497,48.326365,-123.172565
15341113010497,48.396999,-122.461025
15341128010497,48.454168,-122.313174
15341143010497,48.516146,-121.016599
15341157010497,48.553415,-122.460924
15341172010497,48.596521,-122.31747
15341187010497,47.275542,-117.4367
15341202010497,47.291974,-117.109274
15341217010497,47.42559,-117.819723
15341232010497,47.458482,-117.146298
15341247010497,47.548909,-117.654985
15341262010497,47.587378,-117.818122
15341277010497,47.562758,-117.305212
15341292010497,47.714104,-117.672949
15341307010497,47.731116,-117.325068
15341322010497,47.90242,-117.871869
15341337010497,48.245806,-117.583686
15341352010497,46.915275,-123.031141
15341367010497,47.097929,-122.715428
15341381010497,46.176051,-123.409914
15341396010497,46.351184,-123.590131
15341411010497,46.024838,-118.873362
15341426010497,46.042488,-118.533523
15341441010497,46.074467,-118.707135
15341456010497,46.036793,-118.19457
15341471010497,46.092201,-118.362292
15341486010497,46.182926,-118.902076
15341501010497,46.203681,-118.549336
15341516010497,46.21042,-118.197474
15341531010497,46.258176,-118.388661
15341546010497,46.367274,-118.565387
15341561010497,46.41911,-118.409182
15341576010497,46.550062,-118.248881
22398792010497,45.992317,-122.084975
22398793010497,45.826505,-122.229292
22398794010497,46.264044,-122.033145
22398795010497,45.845507,-121.946429
29395580010497,48.804468,-118.787644
29395581010497,48.793206,-118.490462
29395582010497,48.385531,-117.60243
29395583010497,48.898288,-117.509921
29395584010497,46.269552,-122.252912
29395585010497,47.281168,-120.610786
29395586010497,48.252836,-120.049784
29395587010497,47.872197,-123.07166
29395588010497,47.425385,-123.435741
29395589010497,48.865406,-119.939285
29395591010497,48.787657,-117.261148
29395592010497,48.730504,-118.161087
29395593010497,46.311924,-121.541672
29395594010497,47.331095,-120.644749
8613891010901,46.871189,-120.350366
8613906010901,46.895525,-120.003245
8613921010901,46.962841,-120.881253
8613997010901,47.027036,-120.734326
8614014010901,46.971946,-120.617068
8614029010901,46.98278,-120.54342
8614044010901,47.034943,-120.374908
8614059010901,47.005299,-120.196969
8614073010901,47.100561,-121.263998
8614179010901,47.103412,-120.932706
8614308010901,47.133211,-121.06847
8614425010901,47.153104,-120.574426
8614440010901,47.171215,-121.31064
8614617010901,47.179147,-120.734776
8614641010901,47.181253,-120.235336
8614672010901,47.195084,-120.392575
8614749010901,47.274945,-121.305237
8614895010901,47.218134,-120.082034
8614909010901,47.278495,-120.94824
8615026010901,47.313598,-121.101691
8615050010901,47.303373,-120.569065
8615223010901,47.436664,-120.966474
8615240010901,45.688776,-121.208461
8615255010901,45.694327,-120.856241
8615270010901,45.724094,-121.036956
8615285010901,45.71794,-120.516607
8615300010901,45.811634,-121.579334
8615418010901,45.784118,-121.413117
8615433010901,45.805009,-121.033651
8615448010901,45.834439,-121.218804
8615562010901,45.839811,-120.723786
8615672010901,45.861105,-120.895904
8615686010901,45.835988,-120.393032
8615701010901,45.875976,-120.024366
8615716010901,45.930481,-121.424259
8615812010901,45.895408,-120.222245
8615827010901,45.972498,-121.573137
8615943010901,45.949725,-120.459404
8616066010901,45.988311,-120.727232
8616160010901,46.024026,-120.908604
8616235010901,46.017385,-120.39202
8616344010901,46.038258,-120.048162
8616359010901,46.400794,-122.365494
8616467010901,46.390685,-121.825011
8616710010901,46.439447,-123.228208
8616803010901,46.439731,-122.037492
8617035010901,46.432072,-121.468141
8617234010901,46.467393,-122.909943
8617249010901,46.433494,-121.687429
8617480010901,46.488163,-123.091727
8617559010901,46.489295,-122.589217
8623431010901,48.477506,-120.067283
8623634010901,48.531378,-120.25435
8623649010901,48.517657,-119.733222
8623724010901,48.521608,-119.921793
8623960010901,48.513857,-119.58657
8623978010901,48.568597,-119.581516
8624067010901,48.556068,-118.988179
8624089010901,48.631582,-120.467415
8624165010901,48.586952,-119.174817
8638262010901,48.205813,-121.491973
8638476010901,48.259092,-121.626735
8638626010901,48.249981,-121.120891
8638793010901,48.281698,-121.344223
8639010010901,47.294858,-117.787459
8639025010901,47.353118,-117.578885
8639109010901,47.315025,-117.422883
8639124010901,47.360601,-117.241774
8639139010901,47.329008,-117.077206
8639154010901,47.398918,-117.509836
8639169010901,47.456476,-117.770919
8639187010901,47.487364,-117.450109
8639248010901,47.505722,-117.079106
8639263010901,47.55578,-117.28246
8639278010901,47.629544,-117.813039
8639293010901,47.63868,-117.462523
8639307010901,47.691386,-117.643499
8639341010901,47.651412,-117.096497
8639356010901,47.703631,-117.279478
8639371010901,47.799812,-117.795777
8639460010901,47.791563,-117.492902
8639522010901,47.996904,-117.485287
8639537010901,47.99283,-117.143231
8639642010901,48.022972,-117.315489
8639761010901,47.812587,-118.016832
8639779010901,47.844376,-117.645615
8639803010901,47.897582,-117.569148
8639890010901,47.950621,-117.874272
8639972010901,48.002626,-118.013114
22930998010497,46.332301,-118.462509
22930999010497,46.313955,-117.937698
22931000010497,46.475104,-123.369464
22931001010497,46.488716,-122.85956
22931003010497,46.480093,-121.092842
22931004010497,46.416065,-119.862092
22931005010497,46.406915,-119.335421
22931006010497,46.348994,-118.120818
22931007010497,46.33238,-117.622721
22931008010497,46.493372,-123.023256
22931009010497,46.501053,-122.496155
22931010010497,46.483068,-121.264402
22931011010497,46.478028,-120.73905
22931012010497,46.436751,-119.519833
22931013010497,46.432063,-118.989438
22931014010497,46.378809,-117.769029
22931015010497,46.375531,-117.402105
22931016010497,46.334133,-117.274015
22931017010497,46.539204,-122.641934
22931018010497,46.536702,-122.137868
22931019010497,46.502594,-121.908371
8624183010901,48.646048,-120.648535
8624216010901,48.649091,-120.098061
8624376010901,48.676322,-120.286379
8624556010901,48.669022,-119.724352
8624672010901,48.722429,-120.273998
8624929010901,48.69889,-119.949375
8625122010901,48.685883,-119.392381
8625137010901,48.712112,-119.570764
8625160010901,48.742969,-119.194815
8625353010901,48.682612,-119.019981
8625568010901,48.812431,-120.697142
8625743010901,48.777857,-120.498708
8625909010901,48.767025,-118.852656
8625973010901,48.825081,-120.352382
8626194010901,48.826504,-120.132124
8626385010901,48.791085,-118.957189
8626429010901,48.816453,-119.792996
8626543010901,48.880793,-119.594406
8626558010901,48.86467,-119.40831
