OID_,CN,LAT,LON
2439,346864032489998.000000000000000,48.296995000000003,-119.975724000000000
2440,346864033489998.000000000000000,47.391587999999999,-121.181776999999997
2441,346864034489998.000000000000000,48.008966999999998,-120.067344000000006
2442,346864036489998.000000000000000,47.889913000000000,-120.368143000000003
2443,346864038489998.000000000000000,48.460177999999999,-120.303155000000004
2444,346864039489998.000000000000000,47.576967000000003,-120.846902000000000
2445,346864040489998.000000000000000,48.888731000000000,-119.858500000000006
2446,346864041489998.000000000000000,48.612178000000000,-120.768691000000004
2447,346864065489998.000000000000000,48.874910999999997,-119.302456000000006
2448,346864067489998.000000000000000,48.892010999999997,-119.973045999999997
2449,346864068489998.000000000000000,47.366720000000001,-121.148229999999998
2450,346864069489998.000000000000000,47.291519999999998,-121.303486000000007
2451,346864070489998.000000000000000,48.230362000000000,-120.338942000000003
2452,346864071489998.000000000000000,47.115051999999999,-121.228198000000006
2453,346864089489998.000000000000000,48.691392999999998,-119.906265000000005
2454,346864090489998.000000000000000,48.592551999999998,-119.142990999999995
2455,346864091489998.000000000000000,48.924334999999999,-119.341514000000004
2456,346864093489998.000000000000000,48.498978000000001,-119.074547999999993
2457,346864095489998.000000000000000,47.351864999999997,-120.462693000000002
2458,346864096489998.000000000000000,48.045926000000001,-120.571614999999994
2459,346864097489998.000000000000000,47.048814999999998,-121.165156999999994
2460,346864130489998.000000000000000,48.751080000000002,-120.251200999999995
2461,346864131489998.000000000000000,48.744905000000003,-120.062070000000006
2462,346864134489998.000000000000000,48.558408000000000,-120.585115999999999
2463,346864135489998.000000000000000,48.557462999999998,-120.516108000000003
2464,346864136489998.000000000000000,47.941755999999998,-120.436639000000000
2465,346864139489998.000000000000000,48.039976000000003,-120.642934999999994
2466,30852584020004.000000000000000,48.856668999999997,-119.010789000000003
2467,30852585020004.000000000000000,47.869582999999999,-120.554192999999998
2468,30852588020004.000000000000000,47.518807000000002,-121.549565000000001
2469,30852589020004.000000000000000,47.767778999999997,-120.509850999999998
2470,30852591020004.000000000000000,47.099699999999999,-121.551348000000004
2471,30852592020004.000000000000000,47.410930000000000,-120.820976000000002
2472,30852593020004.000000000000000,48.256056000000001,-121.447676000000001
2473,30764775020004.000000000000000,48.637669000000002,-120.813292000000004
2474,30764776020004.000000000000000,48.590150000000001,-120.938855000000004
2475,30764777020004.000000000000000,48.444755000000001,-121.119694999999993
2476,30764778020004.000000000000000,48.602989999999998,-121.161618000000004
2477,30764779020004.000000000000000,48.553947000000001,-121.332446000000004
2478,30764780020004.000000000000000,48.544099000000003,-121.233153000000001
2479,30764781020004.000000000000000,48.293129000000000,-121.116207000000003
2480,30764782020004.000000000000000,48.575916999999997,-121.477255999999997
2481,30764783020004.000000000000000,48.905188000000003,-121.359477999999996
2482,30764784020004.000000000000000,48.714998999999999,-121.344858000000002
2483,30764785020004.000000000000000,48.895612000000000,-121.551148999999995
2484,30764788020004.000000000000000,48.746059000000002,-121.543689999999998
2485,30764789020004.000000000000000,48.701785999999998,-121.695277000000004
2486,30764831020004.000000000000000,47.639772000000001,-120.416371999999996
2487,30764832020004.000000000000000,47.655239000000002,-120.638356999999999
2488,30764833020004.000000000000000,47.480313000000002,-120.416730000000001
2489,30764834020004.000000000000000,47.374774000000002,-120.224316000000002
2490,30764835020004.000000000000000,47.322738999999999,-120.364802999999995
2491,30764836020004.000000000000000,48.489443999999999,-120.735229000000004
2492,216959830020004.000000000000000,48.461862000000004,-121.024220999999997
2493,216959831020004.000000000000000,48.276954000000003,-120.840691000000007
2494,216959852020004.000000000000000,48.061838000000002,-121.713408000000001
2495,216959855020004.000000000000000,46.932653999999999,-121.846500000000006
2496,238861042489998.000000000000000,48.066831999999998,-121.670705999999996
2497,238861044489998.000000000000000,48.105701000000003,-121.384838999999999
2498,238861046489998.000000000000000,48.893251999999997,-121.649064999999993
2499,238861049489998.000000000000000,48.333499000000003,-121.812466000000001
2500,238861050489998.000000000000000,47.806655999999997,-121.323704000000006
2501,238861052489998.000000000000000,48.327945000000000,-121.709604999999996
2502,238861053489998.000000000000000,48.115968000000002,-121.750496999999996
2503,238861073489998.000000000000000,47.328752000000001,-120.423590000000004
2504,238861074489998.000000000000000,48.283504999999998,-120.347365999999994
2505,238861075489998.000000000000000,48.600532999999999,-120.328211999999994
2506,238861077489998.000000000000000,47.944392000000001,-120.366265999999996
2507,238861078489998.000000000000000,47.390000999999998,-121.010954999999996
2508,238861079489998.000000000000000,48.810333000000000,-118.941990000000004
2509,238861080489998.000000000000000,48.622447999999999,-120.096622999999994
2510,238861081489998.000000000000000,47.396613000000002,-121.407212000000001
2511,238861083489998.000000000000000,47.362707000000000,-121.189425999999997
2512,238861111489998.000000000000000,47.323158999999997,-121.333974999999995
2513,216961741020004.000000000000000,48.521093999999998,-119.997337999999999
2514,238861031489998.000000000000000,48.135109999999997,-121.752671000000007
2515,238861034489998.000000000000000,48.256433000000001,-121.555221000000003
2516,238861037489998.000000000000000,46.653939000000001,-121.563334999999995
2517,30763574020004.000000000000000,48.855817999999999,-119.198758999999995
2518,30763609020004.000000000000000,48.018996000000001,-119.811994999999996
2519,30763610020004.000000000000000,47.852705000000000,-119.763075000000001
2520,30763611020004.000000000000000,47.687666000000000,-119.735274000000004
2521,30763612020004.000000000000000,47.718800999999999,-119.915305000000004
2522,30763613020004.000000000000000,47.530914000000003,-119.716936000000004
2523,30763614020004.000000000000000,47.558850999999997,-119.892368000000005
2524,30763623020004.000000000000000,48.252612999999997,-121.268193999999994
2525,174763476020004.000000000000000,47.007829000000001,-121.698175000000006
2526,412220115489998.000000000000000,48.624236000000003,-120.072370000000006
2527,412220122489998.000000000000000,46.709870000000002,-121.522975000000002
2528,412220124489998.000000000000000,48.923088999999997,-120.129119000000003
2529,273641395489998.000000000000000,47.903739999999999,-120.203377000000003
2530,273641424489998.000000000000000,48.830913000000002,-121.074993000000006
2531,273641471489998.000000000000000,47.969867999999998,-119.133675999999994
2532,273641505489998.000000000000000,48.838666000000003,-119.073892999999998
2533,273641507489998.000000000000000,48.836945999999998,-120.720590999999999
2534,273641508489998.000000000000000,48.529367000000001,-120.667708000000005
2535,273641509489998.000000000000000,48.002020999999999,-120.911764000000005
2536,273641521489998.000000000000000,47.750062000000000,-120.699404999999999
2537,273641522489998.000000000000000,47.699016999999998,-120.704012000000006
2538,273641541489998.000000000000000,46.830297999999999,-121.448753999999994
2539,273641567489998.000000000000000,48.049559000000002,-120.609262000000001
2540,273641580489998.000000000000000,47.468034000000003,-121.580122000000003
2541,412222247489998.000000000000000,48.949734999999997,-119.183788000000007
2542,273642100489998.000000000000000,48.937486999999997,-121.495479000000003
2543,273642154489998.000000000000000,47.426202000000004,-122.221394000000004
2544,273642155489998.000000000000000,47.277931000000002,-122.215176999999997
2545,273642188489998.000000000000000,48.177233999999999,-119.364812999999998
2546,273642224489998.000000000000000,48.556874999999998,-118.906913000000003
2547,273642225489998.000000000000000,48.603869000000003,-121.798102000000000
2548,273642226489998.000000000000000,48.485112000000001,-119.391047999999998
2549,412222558489998.000000000000000,47.945757000000000,-121.912402000000000
2550,412222564489998.000000000000000,48.802197999999997,-121.569601000000006
2551,412222587489998.000000000000000,48.113571000000000,-121.936785000000000
2552,412222589489998.000000000000000,47.314912000000000,-119.851333999999994
2553,273642856489998.000000000000000,46.618710999999998,-120.521758000000005
2554,273642860489998.000000000000000,48.651949999999999,-121.621626000000006
2555,345933928489998.000000000000000,48.685882999999997,-119.392381000000000
2556,345933942489998.000000000000000,47.181252999999998,-120.235336000000004
2557,345933943489998.000000000000000,47.627693000000001,-120.667750999999996
2558,345933967489998.000000000000000,48.983632000000000,-119.792537999999993
2559,345934013489998.000000000000000,48.552394000000000,-121.545096999999998
2560,345934017489998.000000000000000,48.485328000000003,-120.581539000000006
2561,345934018489998.000000000000000,48.484329000000002,-120.439272000000003
2562,345934057489998.000000000000000,47.533819999999999,-119.573369999999997
2563,345934115489998.000000000000000,46.688074000000000,-120.672174999999996
2564,345934116489998.000000000000000,46.971946000000003,-120.617068000000003
2565,345934123489998.000000000000000,46.817129000000001,-120.521000000000001
2566,345934148489998.000000000000000,48.026963000000002,-119.502827999999994
2567,345934178489998.000000000000000,46.773377000000004,-121.233940000000004
2568,345934198489998.000000000000000,48.175482000000002,-119.661175000000000
2569,345934199489998.000000000000000,48.079121000000001,-119.477480999999997
2570,345936312489998.000000000000000,48.712111999999998,-119.570763999999997
2571,345936313489998.000000000000000,48.669021999999998,-119.724351999999996
2572,345936314489998.000000000000000,48.568596999999997,-119.581515999999993
2573,273643304489998.000000000000000,48.120480999999998,-119.520588000000004
2574,273643307489998.000000000000000,48.624192000000001,-120.145093000000003
2575,273643312489998.000000000000000,48.580786000000003,-120.514188000000004
2576,273643328489998.000000000000000,47.831712000000003,-121.239866000000006
2577,273643329489998.000000000000000,47.707180000000001,-121.062218999999999
2578,30764837020004.000000000000000,48.415038000000003,-120.953472000000005
2579,30764838020004.000000000000000,48.315145000000001,-120.737466999999995
2580,30764864020004.000000000000000,48.298813000000003,-120.965377000000004
2581,30764878020004.000000000000000,48.526974000000003,-121.689373000000003
2582,30764879020004.000000000000000,48.350782000000002,-121.637921000000006
2583,30764882020004.000000000000000,48.408104999999999,-121.845517999999998
2584,216958626020004.000000000000000,47.978136999999997,-120.964226999999994
2585,216958629020004.000000000000000,48.377701999999999,-119.882389000000003
2586,216958638020004.000000000000000,47.166186000000003,-120.303166000000004
2587,216958639020004.000000000000000,47.173253000000003,-120.447331000000005
2588,216958642020004.000000000000000,48.042878000000002,-119.899006000000000
